Onset,Offset,MIDI number,Pitch name,Duration,Staff,Measure,Beat in Measure
320.0,321.0,71,B4,1.0,0,80,0.0
320.0,322.0,59,B3,2.0,0,80,0.0
320.0,322.0,47,B2,2.0,1,80,0.0
321.0,321.5,67,G4,0.5,0,80,1.0
321.5,322.0,64,E4,0.5,0,80,1.5
322.0,324.0,54,F#3,2.0,1,80,2.0
322.0,324.0,51,D#3,2.0,1,80,2.0
322.0,324.0,47,B2,2.0,1,80,2.0
322.0,323.0,69,A4,1.0,0,80,2.0
322.0,324.0,57,A3,2.0,0,80,2.0
323.0,323.5,66,F#4,0.5,0,80,3.0
323.5,324.0,63,D#4,0.5,0,80,3.5
324.0,325.0,55,G3,1.0,1,81,0.0
324.0,325.0,64,E4,1.0,0,81,0.0
324.0,325.0,52,E3,1.0,1,81,0.0
325.0,325.5,76,E5,0.5,0,81,1.0
325.0,326.5,52,E3,1.5,1,81,1.0
325.0,326.0,43,G2,1.0,1,81,1.0
325.5,326.0,74,D5,0.5,0,81,1.5
326.0,328.0,45,A2,2.0,1,81,2.0
326.0,327.0,72,C5,1.0,0,81,2.0
326.5,327.0,53,F3,0.5,1,81,2.5
327.0,327.5,69,A4,0.5,0,81,3.0
327.0,327.5,55,G3,0.5,1,81,3.0
327.5,328.0,65,F4,0.5,0,81,3.5
327.5,328.0,57,A3,0.5,1,81,3.5
328.0,329.0,71,B4,1.0,0,82,0.0
328.0,330.0,55,G3,2.0,1,82,0.0
328.0,330.0,59,B3,2.0,1,82,0.0
328.0,332.0,47,B2,4.0,1,82,0.0
329.0,329.5,67,G4,0.5,0,82,1.0
329.5,330.0,64,E4,0.5,0,82,1.5
330.0,332.0,57,A3,2.0,1,82,2.0
330.0,331.0,69,A4,1.0,0,82,2.0
330.0,332.0,54,F#3,2.0,1,82,2.0
331.0,331.5,66,F#4,0.5,0,82,3.0
331.5,332.0,63,D#4,0.5,0,82,3.5
332.0,333.0,64,E4,1.0,0,83,0.0
332.0,333.0,52,E3,1.0,1,83,0.0
332.0,333.0,55,G3,1.0,1,83,0.0
332.0,333.0,48,C3,1.0,1,83,0.0
333.0,334.5,48,C3,1.5,1,83,1.0
333.0,334.0,40,E2,1.0,1,83,1.0
333.0,333.5,72,C5,0.5,0,83,1.0
333.5,334.0,71,B4,0.5,0,83,1.5
334.0,335.0,69,A4,1.0,0,83,2.0
334.0,336.0,41,F2,2.0,1,83,2.0
334.5,335.0,50,D3,0.5,1,83,2.5
335.0,335.5,65,F4,0.5,0,83,3.0
335.0,335.5,52,E3,0.5,1,83,3.0
335.5,336.0,62,D4,0.5,0,83,3.5
335.5,336.0,53,F3,0.5,1,83,3.5
336.0,338.0,55,G3,2.0,1,84,0.0
336.0,337.0,67,G4,1.0,0,84,0.0
336.0,340.0,43,G2,4.0,1,84,0.0
336.0,338.0,52,E3,2.0,1,84,0.0
337.0,337.5,64,E4,0.5,0,84,1.0
337.5,338.0,60,C4,0.5,0,84,1.5
338.0,340.0,50,D3,2.0,1,84,2.0
338.0,339.0,65,F4,1.0,0,84,2.0
338.0,340.0,53,F3,2.0,1,84,2.0
339.0,339.5,62,D4,0.5,0,84,3.0
339.5,340.0,59,B3,0.5,0,84,3.5
340.0,341.0,60,C4,1.0,0,85,0.0
340.0,341.0,52,E3,1.0,1,85,0.0
340.0,341.0,48,C3,1.0,1,85,0.0
